order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
778715,249,2022/12/11,J&T Express,Bandar Lampung,Enggal,Next Day,3,5,Ontime
43123,269,2023/04/01,POS Indonesia,Bekasi,Bekasi Utara,Same Day,3,4,Ontime
142742,130,2023/04/02,JNE,Depok,Bojongsari,Reguler,1 days,2,Ontime
350518,283,2022/11/08,J&T Express,Pekanbaru,Tenayan Raya,Reguler,5,5,Ontime
15773,250,21/06/22,POS Indonesia,Jakarta,Kramat Jati,Same Day,3,4,Ontime
399370,114,18/08/22,POS Indonesia,Palembang,Jakabaring,Reguler,,1,Ontime
582534,178,2023/10/04,SiCepat,Padang,Padang Barat,Reguler,1 days,2,Ontime
304665,118,30/04/23,J&T Express,Bekasi,Bekasi Timur,Same Day,five,3,Ontime
399357,174,19/06/22,Ninja Xpress,Makassar,Makassar City,Next Day,five,3,Ontime
307603,140,2022/05/09,POS Indonesia,Yogyakarta,Pakualaman,Reguler,1,5,Ontime
703987,158,13/12/22,SiCepat,Batam,Bulang,Next Day,five,3,Ontime
598961,152,30/09/22,POS Indonesia,Jakarta,Kebayoran Baru,Next Day,3,5,Ontime
167374,207,28/12/22,JNE,Medan,Medan Kota,Reguler,,1,Ontime
845814,217,2022/10/07,SiCepat,Bekasi,Bantargebang,Reguler,1 days,2,Ontime
587526,215,16/07/22,Ninja Xpress,Pontianak,Pontianak Kota,Reguler,five,3,Ontime
167253,142,2023/12/04,J&T Express,Batam,Sekupang,Reguler,4 days,2,Ontime
62872,292,29/11/22,POS Indonesia,Makassar,Batu,Same Day,1,5,Ontime
213159,156,31/10/22,SiCepat,Batam,Lubuk Baja,Reguler,5,5,Ontime
944538,232,31/05/23,JNE,Malang,Klojen,Reguler,2,5,Ontime
967626,268,28/07/22,Ninja Xpress,Tangerang,Pinang,Same Day,2,4,Ontime
172074,256,20/06/22,JNE,Padang,Pauh,Express,3 days,2,Ontime
903895,177,27/03/23,SiCepat,Bekasi,Jati Sampurna,Reguler,five,3,Ontime
155965,186,2023/02/06,POS Indonesia,Surakarta,Gemolong,Reguler,five,3,Ontime
428761,163,25/01/23,SiCepat,Surabaya,Wiyung,Next Day,five,3,Ontime
20552,243,2022/01/11,JNE,Pontianak,Pontianak Barat,Same Day,5 days,2,Ontime
710378,208,2022/04/09,Ninja Xpress,Bandar Lampung,Kemiling,Same Day,five,3,Ontime
349883,152,2022/06/09,SiCepat,Semarang,Tembalang,Reguler,5 days,2,Ontime
254760,216,25/04/23,POS Indonesia,Depok,Sawangan,Reguler,1,5,Ontime
720340,135,2023/07/02,J&T Express,Depok,Tapos,Same Day,,1,Ontime
451326,243,15/04/23,Ninja Xpress,Malang,Lawang,Next Day,,1,Ontime
305785,254,17/01/23,J&T Express,Palembang,Sukabangun,Next Day,1 days,2,Ontime
959674,225,2023/01/02,JNE,Medan,Medan Polonia,Reguler,,1,Ontime
323132,138,24/06/22,JNE,Palembang,Ilir Timur Tiga,Reguler,,1,Ontime
672574,265,20/05/23,POS Indonesia,Depok,Tapos,Reguler,5,4,Ontime
670657,273,15/07/22,Ninja Xpress,Surakarta,Tawangmangu,Same Day,five,3,Ontime
778692,214,24/04/23,Ninja Xpress,Bandar Lampung,Tanjung Karang Barat,Express,5,5,Ontime
239396,182,13/07/22,J&T Express,Bandar Lampung,Labuhan Ratu,Same Day,1,5,Ontime
498952,235,2023/01/06,Ninja Xpress,Surabaya,Wiyung,Next Day,5 days,2,Ontime
345765,290,2023/12/03,SiCepat,Pontianak,Pontianak Barat,Reguler,,1,Ontime
891557,246,20/06/22,Ninja Xpress,Depok,Cilodong,Next Day,3 days,2,Ontime
591067,250,23/01/23,SiCepat,Makassar,Makassar Selatan,Express,,1,Ontime
906494,279,2022/02/11,SiCepat,Yogyakarta,Sewon,Same Day,five,3,Ontime
905777,272,2022/08/12,POS Indonesia,Jakarta,Tebet,Same Day,,1,Ontime
875475,144,31/12/22,SiCepat,Pekanbaru,Rumbai,Next Day,1 days,2,Ontime
408676,290,13/09/22,J&T Express,Denpasar,Kedonganan,Same Day,5,4,Ontime
300982,219,20/05/23,POS Indonesia,Pontianak,Pontianak Selatan,Reguler,5 days,2,Ontime
682398,206,16/04/23,Ninja Xpress,Bogor,Jonggol,Same Day,five,3,Ontime
239469,168,2023/05/04,Ninja Xpress,Bekasi,Pondok Melati,Next Day,1,4,Ontime
825931,282,18/08/22,SiCepat,Bandar Lampung,Kemiling,Reguler,1 days,2,Ontime
278958,115,2022/11/07,Ninja Xpress,Surakarta,Pasarsragen,Next Day,1 days,2,Ontime
799022,118,28/09/22,Ninja Xpress,Jakarta,Senen,Next Day,4,4,Ontime
772801,150,2023/07/02,SiCepat,Depok,Cilodong,Same Day,five,3,Ontime
428150,190,25/08/22,SiCepat,Medan,Medan Area,Reguler,5,4,Ontime
790820,185,17/09/22,Ninja Xpress,Bogor,Babakan Madang,Same Day,five,3,Ontime
58181,176,25/07/22,SiCepat,Bogor,Bogor Barat,Express,5,5,Ontime
67687,236,2022/06/07,SiCepat,Bandung,Mandalajati,Same Day,five,3,Ontime
673196,267,2023/02/03,POS Indonesia,Padang,Koto Tangah,Same Day,2 days,2,Ontime
545537,141,13/03/23,POS Indonesia,Padang,Bungus Teluk Kabung,Express,five,3,Ontime
839226,284,2022/02/07,Ninja Xpress,Jakarta,Menteng,Express,5,5,Ontime
535080,135,14/10/22,SiCepat,Surabaya,Tambaksari,Next Day,five,3,Ontime
36659,252,2022/03/12,Ninja Xpress,Malang,Blimbing,Same Day,5 days,2,Ontime
374131,269,31/12/22,POS Indonesia,Malang,Lowokwaru,Express,,1,Ontime
154903,207,26/02/23,JNE,Depok,Mekarsari,Reguler,,1,Ontime
543747,199,13/12/22,POS Indonesia,Surabaya,Genteng,Next Day,2,4,Ontime
271113,124,2022/10/12,J&T Express,Makassar,Bonto,Next Day,,1,Ontime
166029,260,29/10/22,J&T Express,Pontianak,Pontianak Barat,Same Day,5,4,Ontime
898997,137,15/09/22,JNE,Makassar,Panakkukang,Same Day,five,3,Ontime
515985,245,2023/11/05,SiCepat,Medan,Medan Denai,Express,five,3,Ontime
733943,180,21/12/22,J&T Express,Tangerang,Pasar Kemis,Express,,1,Ontime
481054,137,2022/02/07,J&T Express,Jakarta,Sawah Besar,Express,1,4,Ontime
618608,175,28/12/22,J&T Express,Yogyakarta,Wirobrajan,Express,,1,Ontime
362561,255,2023/07/06,POS Indonesia,Bandung,Cibeunying Kidul,Express,3,4,Ontime
784766,121,2022/02/12,SiCepat,Padang,Bungus Teluk Kabung,Same Day,3,5,Ontime
782968,217,2022/08/09,SiCepat,Batam,Sagulung,Express,five,3,Ontime
850230,153,29/12/22,JNE,Padang,Koto Tangah,Express,5,4,Ontime
857662,271,15/08/22,Ninja Xpress,Surabaya,Semampir,Express,3,5,Ontime
431202,207,2023/12/03,Ninja Xpress,Bogor,Babakan Madang,Reguler,4,4,Ontime
577412,202,2023/11/01,POS Indonesia,Bogor,Leuwiliang,Reguler,five,3,Ontime
144321,132,31/01/23,Ninja Xpress,Pekanbaru,Rumbai,Same Day,3 days,2,Ontime
606569,111,22/02/23,Ninja Xpress,Denpasar,Tuban,Next Day,five,3,Ontime
219046,221,2023/11/06,JNE,Jakarta,Sawah Besar,Reguler,,1,Ontime
926578,200,2023/09/04,JNE,Tangerang,Legok,Express,3,5,Ontime
98952,112,2022/02/10,Ninja Xpress,Batam,Galang,Express,five,3,Ontime
89582,236,2022/09/10,POS Indonesia,Yogyakarta,Wirobrajan,Reguler,5,5,Ontime
187572,152,27/01/23,Ninja Xpress,Bandar Lampung,Tanjung Karang Barat,Express,five,3,Ontime
932455,259,20/10/22,POS Indonesia,Bogor,Bogor Timur,Next Day,five,3,Ontime
812666,287,2023/09/02,JNE,Jakarta,Kebayoran Baru,Reguler,,1,Ontime
409023,155,31/08/22,JNE,Bandung,Cibeunying Kaler,Next Day,4 days,2,Ontime
286169,131,2022/03/09,SiCepat,Padang,Padang Timur,Same Day,five,3,Ontime
118630,300,2023/03/04,Ninja Xpress,Bogor,Bogor Selatan,Reguler,,1,Ontime
919082,166,21/12/22,POS Indonesia,Bandung,Buahbatu,Express,five,3,Ontime
824025,143,25/09/22,SiCepat,Surabaya,Lakarsantri,Express,4,5,Ontime
360705,166,2022/03/10,Ninja Xpress,Yogyakarta,Pakualaman,Reguler,,1,Ontime
471711,126,26/02/23,JNE,Bandar Lampung,Tanjung Karang Timur,Express,3,4,Ontime
44837,274,27/01/23,Ninja Xpress,Batam,Bulang,Same Day,,1,Ontime
738968,156,2022/03/11,JNE,Bekasi,Bekasi Utara,Reguler,2 days,2,Ontime
108122,246,13/11/22,POS Indonesia,Bandar Lampung,Tanjung Karang Timur,Reguler,3,4,Ontime
638780,201,16/01/23,POS Indonesia,Surakarta,Kartasura,Same Day,1 days,2,Ontime
811993,139,13/04/23,SiCepat,Medan,Medan Johor,Same Day,3,4,Ontime
933520,281,24/02/23,J&T Express,Palembang,Bukit Kecil,Next Day,4 days,2,Ontime
832389,210,2023/07/02,Ninja Xpress,Semarang,Tugu Mulyo,Reguler,4,4,Ontime
105381,205,2022/12/08,SiCepat,Denpasar,Denpasar Timur,Reguler,4,4,Ontime
350118,271,2023/12/05,JNE,Palembang,Seberang Ulu I,Next Day,3,5,Ontime
594769,268,2023/09/03,POS Indonesia,Palembang,Jakabaring,Next Day,2 days,2,Ontime
613761,239,23/09/22,Ninja Xpress,Semarang,Semarang Tengah,Reguler,2,4,Ontime
782761,227,2023/10/05,POS Indonesia,Tangerang,Larangan,Reguler,4,4,Ontime
822001,220,18/12/22,POS Indonesia,Bogor,Babakan Madang,Next Day,five,3,Ontime
462566,140,2023/08/04,SiCepat,Denpasar,Renon,Express,,1,Ontime
609063,189,21/09/22,SiCepat,Pontianak,Pontianak Kota,Same Day,2 days,2,Ontime
525222,256,22/08/22,J&T Express,Pekanbaru,Tenayan Raya,Express,five,3,Ontime
558328,124,17/10/22,SiCepat,Makassar,Manggala,Reguler,5,4,Ontime
117971,158,2022/11/09,Ninja Xpress,Malang,Ngajung,Next Day,5 days,2,Ontime
167730,270,2022/02/09,Ninja Xpress,Yogyakarta,Prawirotaman,Express,4,5,Ontime
107747,261,26/08/22,Ninja Xpress,Denpasar,Benoa,Next Day,5,4,Ontime
811701,116,23/02/23,POS Indonesia,Padang,Koto Tangah,Next Day,five,3,Ontime
503860,188,2023/06/01,Ninja Xpress,Denpasar,Kedonganan,Same Day,3,5,Ontime
837427,143,23/10/22,SiCepat,Bogor,Bogor Selatan,Express,2,4,Ontime
441054,247,2023/05/04,SiCepat,Tangerang,Pondok Aren,Reguler,3 days,2,Ontime
188347,181,15/06/22,POS Indonesia,Tangerang,Larangan,Express,2 days,2,Ontime
611367,138,20/02/23,POS Indonesia,Bogor,Bogor Timur,Express,5,4,Ontime
856888,291,27/02/23,Ninja Xpress,Bandung,Bandung Wetan,Reguler,,1,Ontime
581902,150,2023/11/06,SiCepat,Batam,Galang,Express,five,3,Ontime
110373,262,2022/10/11,Ninja Xpress,Surabaya,Bulak,Next Day,five,3,Ontime
585457,159,31/10/22,JNE,Padang,Bungus Teluk Kabung,Reguler,2,5,Ontime
480985,189,2022/12/08,J&T Express,Makassar,Makassar Selatan,Reguler,4,4,Ontime
557131,293,2023/08/06,J&T Express,Pontianak,Pontianak Tenggara,Same Day,4,5,Ontime
830928,289,20/10/22,J&T Express,Denpasar,Serangan,Reguler,5,5,Ontime
348080,195,2023/10/02,Ninja Xpress,Surabaya,Sukolilo,Same Day,3 days,2,Ontime
307494,166,29/01/23,J&T Express,Pekanbaru,Sail,Reguler,five,3,Ontime
83404,221,2023/08/03,Ninja Xpress,Depok,Mekarsari,Express,2 days,2,Ontime
650844,167,24/11/22,SiCepat,Bogor,Gunung Putri,Express,5,4,Ontime
90353,123,2023/07/01,J&T Express,Pekanbaru,Bukit Raya,Same Day,2 days,2,Ontime
91319,182,15/08/22,J&T Express,Bandung,Cidadap,Next Day,5 days,2,Ontime
797747,246,15/11/22,Ninja Xpress,Surabaya,Sukolilo,Express,five,3,Ontime
582105,200,28/11/22,JNE,Bandar Lampung,Tanjung Karang Barat,Next Day,five,3,Ontime
506103,280,2023/03/01,JNE,Depok,Beji,Next Day,,1,Ontime
752876,130,21/05/23,J&T Express,Bandung,Cinambo,Next Day,2 days,2,Ontime
827782,146,2023/04/05,JNE,Semarang,Tugu Mulyo,Same Day,2,5,Ontime
668348,253,2023/11/03,JNE,Padang,Lubuk Begalung,Express,4,4,Ontime
366426,157,15/12/22,SiCepat,Medan,Medan Kota,Same Day,3,4,Ontime
268905,277,19/07/22,SiCepat,Surakarta,Pasarsragen,Next Day,3,5,Ontime
747231,157,21/08/22,JNE,Padang,Bungus Teluk Kabung,Express,,1,Ontime
10572,138,24/02/23,SiCepat,Semarang,Semarang Tengah,Express,five,3,Ontime
109087,248,2022/11/10,POS Indonesia,Jakarta,Cipayung,Express,1 days,2,Ontime
127390,280,2022/10/09,Ninja Xpress,Bekasi,Pondok Melati,Express,5,5,Ontime
534240,120,2022/11/09,JNE,Denpasar,Denpasar Tengah,Reguler,3,4,Ontime
362706,150,22/08/22,J&T Express,Bekasi,Bekasi Jaya,Express,,1,Ontime
252695,210,23/02/23,SiCepat,Padang,Lubuk Kilangan,Same Day,,1,Ontime
420591,176,24/10/22,JNE,Medan,Medan Timur,Reguler,5,5,Ontime
363072,165,26/10/22,J&T Express,Batam,Sei Beduk,Same Day,4,4,Ontime
416120,230,2022/12/08,SiCepat,Surakarta,Laweyan,Same Day,five,3,Ontime
605847,133,15/05/23,JNE,Padang,Kuranji,Same Day,five,3,Ontime
243403,225,2023/06/03,Ninja Xpress,Bandar Lampung,Rajabasa,Reguler,1,5,Ontime
658007,286,17/12/22,JNE,Malang,Kedungkandang,Express,five,3,Ontime
337987,224,30/06/22,POS Indonesia,Bogor,Gunung Putri,Next Day,3,4,Ontime
220213,259,2023/06/01,SiCepat,Jakarta,Kemayoran,Next Day,2 days,2,Ontime
511764,291,20/02/23,J&T Express,Surakarta,Jatipuro,Reguler,4,4,Ontime
998398,263,22/02/23,Ninja Xpress,Makassar,Makassar City,Reguler,5,5,Ontime
406404,205,2023/02/03,JNE,Padang,Padang Barat,Next Day,five,3,Ontime
919041,184,24/01/23,POS Indonesia,Surakarta,Batuwarno,Same Day,,1,Ontime
143947,123,27/11/22,Ninja Xpress,Batam,Nongsa,Express,3,5,Ontime
309433,270,22/01/23,Ninja Xpress,Pontianak,Pontianak Utara,Express,1,5,Ontime
18672,243,13/01/23,JNE,Bandung,Gedebage,Express,five,3,Ontime
99770,190,2023/04/03,SiCepat,Medan,Medan Belawan,Same Day,2,5,Ontime
900183,188,2022/07/12,J&T Express,Medan,Medan Labuhan,Express,five,3,Ontime
273960,178,18/09/22,J&T Express,Medan,Medan Labuhan,Express,2,5,Ontime
427313,219,26/03/23,SiCepat,Makassar,Tamalanrea,Reguler,4,5,Ontime
545710,215,2022/07/11,JNE,Surabaya,Sambikerep,Reguler,five,3,Ontime
202267,229,20/05/23,POS Indonesia,Bekasi,Bekasi Selatan,Next Day,2,5,Ontime
280402,206,24/06/22,Ninja Xpress,Pekanbaru,Marpoyan Damai,Next Day,4 days,2,Ontime
150999,227,2022/06/09,SiCepat,Surabaya,Tambaksari,Next Day,,1,Ontime
721460,194,2022/10/07,POS Indonesia,Bogor,Bogor Selatan,Reguler,five,3,Ontime
411131,160,2023/12/04,SiCepat,Semarang,Gunungpati,Reguler,,1,Ontime
486318,194,2023/09/01,Ninja Xpress,Bekasi,Bekasi Selatan,Reguler,5,4,Ontime
327773,246,2022/01/12,SiCepat,Depok,Cinere,Same Day,,1,Ontime
701026,146,18/12/22,SiCepat,Padang,Koto Tangah,Express,4,5,Ontime
59250,169,2022/03/08,POS Indonesia,Denpasar,Padangsambian Klod,Next Day,2,4,Ontime
301259,146,16/07/22,Ninja Xpress,Palembang,Bukit Besar,Next Day,,1,Ontime
839923,265,17/11/22,J&T Express,Batam,Bengkong,Express,1 days,2,Ontime
421837,220,2022/05/08,JNE,Depok,Limo,Express,2,5,Ontime
932886,188,24/06/22,JNE,Jakarta,Senen,Express,five,3,Ontime
781135,298,2023/11/03,Ninja Xpress,Jakarta,Tanah Abang,Same Day,1,5,Ontime
744453,138,16/05/23,SiCepat,Bekasi,Medan Satria,Same Day,,1,Ontime
88985,252,2023/04/06,JNE,Pontianak,Pontianak Selatan,Express,,1,Ontime
599937,204,18/11/22,JNE,Medan,Medan Timur,Next Day,,1,Ontime
688950,154,30/06/22,SiCepat,Surabaya,Semampir,Same Day,4,5,Ontime
882762,295,22/04/23,SiCepat,Medan,Medan Belawan,Reguler,,1,Ontime
458317,233,2022/02/08,J&T Express,Bandar Lampung,Tanjung Karang Timur,Reguler,1 days,2,Ontime
40594,229,2022/08/10,J&T Express,Pontianak,Pontianak Kota,Same Day,,1,Ontime
977087,138,30/06/22,J&T Express,Pontianak,Pontianak Kota,Express,4,4,Ontime
149184,256,2022/08/09,SiCepat,Bekasi,Medan Satria,Reguler,five,3,Ontime
2938,118,23/07/22,Ninja Xpress,Batam,Sekupang,Same Day,2 days,2,Ontime
49561,200,15/09/22,J&T Express,Bekasi,Jatiasih,Same Day,,1,Ontime
560834,127,20/08/22,JNE,Depok,Limo,Same Day,,1,Ontime
576355,285,2022/05/09,SiCepat,Semarang,Tembalang,Reguler,five,3,Ontime
311820,197,22/05/23,J&T Express,Palembang,Plaju,Same Day,5 days,2,Ontime
741394,226,2022/09/09,SiCepat,Jakarta,Setiabudi,Express,five,3,Ontime
623552,207,2022/08/12,J&T Express,Denpasar,Benoa,Express,1,5,Ontime
333742,229,2022/01/12,SiCepat,Bandung,Cidadap,Same Day,2 days,2,Ontime
501935,169,24/10/22,J&T Express,Denpasar,Denpasar Barat,Next Day,4,4,Ontime
582815,284,2022/01/07,SiCepat,Pekanbaru,Senapelan,Express,,1,Ontime
4580,182,2023/02/05,JNE,Jakarta,Cipayung,Reguler,five,3,Ontime
505533,171,2023/03/04,POS Indonesia,Yogyakarta,Kotagede,Express,3 days,2,Ontime
579885,147,2022/12/10,JNE,Padang,Padang Utara,Next Day,five,3,Ontime
977245,235,2022/03/09,J&T Express,Semarang,Ngaliyan,Same Day,4,4,Ontime
884558,293,2023/05/02,SiCepat,Medan,Medan Perjuangan,Next Day,5,5,Ontime
949323,143,2023/03/04,J&T Express,Denpasar,Denpasar Utara,Reguler,5,4,Ontime
560713,239,15/05/23,Ninja Xpress,Pontianak,Pontianak Kota,Reguler,,1,Ontime
668716,150,2022/10/08,JNE,Pontianak,Pontianak Barat,Express,2 days,2,Ontime
939993,248,2022/03/09,SiCepat,Bogor,Cibinong,Express,3,5,Ontime
555573,206,24/08/22,JNE,Makassar,Makassar Selatan,Next Day,,1,Ontime
891953,229,2022/07/08,Ninja Xpress,Palembang,Jakabaring,Reguler,,1,Ontime
437281,288,2023/08/05,J&T Express,Jakarta,Kramat Jati,Same Day,,1,Ontime
726649,144,30/08/22,J&T Express,Denpasar,Renon,Same Day,3 days,2,Ontime
585264,254,20/02/23,Ninja Xpress,Pekanbaru,Rumbai,Express,,1,Ontime
139883,163,2022/11/10,POS Indonesia,Palembang,Ilir Barat II,Express,,1,Ontime
213842,184,23/04/23,POS Indonesia,Depok,Limo,Next Day,4 days,2,Ontime
171848,211,31/07/22,SiCepat,Palembang,Ilir Barat II,Next Day,3,4,Ontime
442959,191,2022/01/12,Ninja Xpress,Bogor,Bogor Timur,Next Day,1,5,Ontime
98011,233,15/10/22,POS Indonesia,Jakarta,Makasar,Same Day,five,3,Ontime
366510,199,25/06/22,JNE,Malang,Pakisaji,Same Day,2 days,2,Ontime
869382,164,25/01/23,J&T Express,Surabaya,Tegalsari,Reguler,,1,Ontime
791862,181,14/11/22,SiCepat,Padang,Pauh,Express,five,3,Ontime
738113,218,22/09/22,J&T Express,Jakarta,Grogol Petamburan,Reguler,five,3,Ontime
384181,201,2023/08/02,J&T Express,Surakarta,Banjarsari,Express,,1,Ontime
740544,185,17/11/22,POS Indonesia,Padang,Padang Barat,Express,five,3,Ontime
190229,227,2022/08/11,J&T Express,Pontianak,Pontianak Kota,Express,1,5,Ontime
482856,285,16/09/22,SiCepat,Tangerang,Ciputat,Express,3 days,2,Ontime
99248,207,31/03/23,JNE,Bogor,Bogor Tengah,Same Day,five,3,Ontime
418628,138,28/08/22,POS Indonesia,Denpasar,Nusa Dua,Next Day,3,5,Ontime
451402,145,17/08/22,SiCepat,Jakarta,Tanah Abang,Next Day,five,3,Ontime
677649,129,27/05/23,POS Indonesia,Batam,Bulang,Same Day,3,5,Ontime
492708,288,26/04/23,SiCepat,Yogyakarta,Keparakan,Reguler,1 days,2,Ontime
586018,299,16/12/22,POS Indonesia,Pekanbaru,Rumbai,Same Day,3,4,Ontime
788868,276,30/05/23,POS Indonesia,Surakarta,Kartasura,Same Day,2,5,Ontime
577941,122,21/03/23,POS Indonesia,Pontianak,Pontianak Timur,Reguler,,1,Ontime
933831,256,24/06/22,JNE,Bandar Lampung,Labuhan Ratu,Express,5,5,Ontime
600326,135,2022/06/09,SiCepat,Surabaya,Asemrowo,Reguler,3 days,2,Ontime
145118,197,2023/07/01,JNE,Denpasar,Denpasar Tengah,Reguler,1,5,Ontime
934479,222,13/07/22,J&T Express,Semarang,Semarang Selatan,Same Day,five,3,Ontime
388882,263,2022/09/09,SiCepat,Surakarta,Kartasura,Same Day,4,5,Ontime
799160,180,2023/10/05,JNE,Semarang,Gajahmungkur,Reguler,5,4,Ontime
930842,157,19/11/22,J&T Express,Pekanbaru,Sukajadi,Same Day,1,4,Ontime
570310,214,2022/12/09,SiCepat,Pekanbaru,Pekanbaru Kota,Reguler,,1,Ontime
279848,278,2023/06/06,SiCepat,Surabaya,Simokerto,Same Day,,1,Ontime
247868,148,22/08/22,JNE,Bandar Lampung,Bumi Waras,Next Day,1,4,Ontime
167449,128,18/05/23,Ninja Xpress,Tangerang,Pinang,Reguler,1,4,Ontime
607627,202,14/11/22,JNE,Palembang,Kalidoni,Reguler,,1,Ontime
841562,196,14/12/22,POS Indonesia,Batam,Nongsa,Express,five,3,Ontime
846716,117,2023/04/03,J&T Express,Surabaya,Simokerto,Same Day,5,4,Ontime
586328,282,2023/06/02,J&T Express,Bandar Lampung,Teluk Betung Utara,Express,five,3,Ontime
260178,179,17/10/22,Ninja Xpress,Pontianak,Pontianak Timur,Same Day,,1,Ontime
535744,296,2023/09/02,J&T Express,Bogor,Cileungsi,Next Day,5,5,Ontime
567055,265,2022/04/11,Ninja Xpress,Makassar,Makassar Selatan,Reguler,4,5,Ontime
923916,285,2023/02/01,Ninja Xpress,Surakarta,Kartasura,Next Day,,1,Ontime
268275,290,26/01/23,JNE,Surabaya,Bubutan,Same Day,1,4,Ontime
742063,187,23/06/22,JNE,Depok,Sawangan,Next Day,five,3,Ontime
610938,152,2022/03/09,SiCepat,Yogyakarta,Danurejan,Next Day,1,5,Ontime
837628,293,2022/10/08,JNE,Tangerang,Serpong Utara,Same Day,5,5,Ontime
53951,213,27/04/23,J&T Express,Yogyakarta,Gondomanan,Next Day,5,5,Ontime
599104,243,25/03/23,JNE,Bandar Lampung,Rajabasa,Same Day,five,3,Ontime
612820,266,27/07/22,Ninja Xpress,Palembang,Bukit Kecil,Express,4 days,2,Ontime
36389,228,16/03/23,Ninja Xpress,Depok,Tapos,Same Day,1 days,2,Ontime
393125,121,2023/12/04,J&T Express,Bandar Lampung,Sukabumi,Express,,1,Ontime
903773,253,22/12/22,Ninja Xpress,Surabaya,Asemrowo,Express,2,5,Ontime
981045,154,2022/05/09,POS Indonesia,Makassar,Bonto,Next Day,5,4,Ontime
195983,147,2022/04/11,SiCepat,Palembang,Kalidoni,Express,4,4,Ontime
996609,116,22/08/22,POS Indonesia,Makassar,Bontoala,Same Day,five,3,Ontime
685953,267,2022/04/07,POS Indonesia,Depok,Limo,Reguler,2,5,Ontime
352919,225,29/06/22,SiCepat,Pontianak,Pontianak Timur,Reguler,1,5,Ontime
776726,116,24/11/22,JNE,Palembang,Bukit Besar,Reguler,4,4,Ontime
129480,279,30/07/22,Ninja Xpress,Malang,Ngajung,Reguler,,1,Ontime
126724,207,2022/04/11,SiCepat,Padang,Padang Selatan,Next Day,3 days,2,Ontime
655988,118,18/02/23,JNE,Padang,Lubuk Kilangan,Reguler,five,3,Ontime
92945,121,27/05/23,SiCepat,Denpasar,Padangsambian,Express,4 days,2,Ontime
308158,164,2022/08/09,JNE,Surakarta,Mojogedang,Reguler,1 days,2,Ontime
894884,171,26/01/23,J&T Express,Bandar Lampung,Kedamaian,Same Day,five,3,Ontime
895473,182,2022/08/09,POS Indonesia,Pontianak,Pontianak Utara,Next Day,,1,Ontime
23540,131,22/01/23,J&T Express,Bandung,Bojongloa Kaler,Same Day,4,5,Ontime
778213,284,2022/11/06,SiCepat,Bogor,Bogor Tengah,Same Day,,1,Ontime
79117,124,20/05/23,Ninja Xpress,Bandung,Kiaracondong,Next Day,4 days,2,Ontime
78652,200,16/07/22,SiCepat,Pontianak,Pontianak Kota,Same Day,five,3,Ontime
6441,167,2023/12/02,JNE,Yogyakarta,Kraton,Next Day,5 days,2,Ontime
738307,222,2022/02/10,J&T Express,Depok,Cilodong,Reguler,1 days,2,Ontime
371512,173,18/03/23,POS Indonesia,Makassar,Ujung Pandang,Next Day,5,4,Ontime
771579,279,20/03/23,SiCepat,Palembang,Kertapati,Next Day,1,5,Ontime
305448,222,23/02/23,J&T Express,Palembang,Kemuning,Express,4 days,2,Ontime
813726,243,23/03/23,POS Indonesia,Padang,Kuranji,Same Day,,1,Ontime
104132,210,2023/02/01,J&T Express,Pontianak,Pontianak Timur,Same Day,five,3,Ontime
145397,268,25/10/22,J&T Express,Pontianak,Pontianak Utara,Reguler,1 days,2,Ontime
108927,265,29/09/22,JNE,Denpasar,Renon,Next Day,1 days,2,Ontime
471345,121,23/06/22,POS Indonesia,Bandung,Cibeunying Kaler,Next Day,,1,Ontime
551499,144,15/01/23,JNE,Depok,Tapos,Express,five,3,Ontime
579730,203,2022/02/09,SiCepat,Bandar Lampung,Teluk Betung Selatan,Next Day,1 days,2,Ontime
557497,126,29/01/23,Ninja Xpress,Semarang,Gajahmungkur,Reguler,,1,Ontime
894068,222,2022/10/12,JNE,Depok,Tapos,Next Day,2 days,2,Ontime
723891,228,29/04/23,J&T Express,Batam,Bulang,Next Day,,1,Ontime
173589,153,17/12/22,J&T Express,Surakarta,Kalijambe,Next Day,4 days,2,Ontime
830176,133,17/05/23,Ninja Xpress,Bandung,Bandung Wetan,Same Day,4,5,Ontime
994534,123,18/10/22,POS Indonesia,Malang,Lawang,Same Day,1,4,Ontime
915299,176,27/06/22,Ninja Xpress,Palembang,Seberang Ulu I,Next Day,,1,Ontime
78112,216,22/05/23,SiCepat,Denpasar,Denpasar Tengah,Same Day,5,5,Ontime
292244,290,21/03/23,JNE,Jakarta,Tanah Abang,Express,1,5,Ontime
94191,112,22/03/23,POS Indonesia,Yogyakarta,Pakualaman,Express,,1,Ontime
426630,239,2023/06/05,SiCepat,Pekanbaru,Pekanbaru Kota,Same Day,3,5,Ontime
655574,125,2022/06/07,SiCepat,Makassar,Tamalate,Express,five,3,Ontime
401789,227,15/07/22,Ninja Xpress,Batam,Lubuk Baja,Reguler,,1,Ontime
